title,category,location,telephone,website,mail
HÔTEL RESTAURANT MARLE,Hôtel de tourisme,7 rue Georges Colomb -25440Myon,03 81 63 78 47,https://hotel-marle.fr/,hotel.marle@orange.fr
HÔTEL RESTAURANT MARMOTTE,Hôtel de tourisme,Rue Albert EINSTEIN -03100MONTLUÇON,04 70 03 75 74,https://www.hotel-bb.com/fr/hotels/montlucon.htm,bb_4555@hotelbb.com
HÔTEL RESTAURANT MARTINEZ,Hôtel de tourisme,2 rue Maurice Clavel -34540Balaruc-les-Bains,04 67 48 50 22,http://hotelmartinez-balaruc.fr/,hotelrest.martinez@gmail.com
HÔTEL RESTAURANT MAXOTEL,Hôtel de tourisme,4 place d'Espinat -15130Ytrac,04 71 43 07 72,http://www.hotel-restaurant-aurillac.fr,maxotel.ytrac15@gmail.com
HÔTEL RESTAURANT MENDY,Hôtel de tourisme,le bourg -64220SAINT-JEAN-LE-VIEUX,05 59 37 11 81,http://www.hotel-saint-jean-pied-de-port.fr/accueil,contact@hotel-mendy.com
HÔTEL RESTAURANT MER ET FORÊT,Hôtel de tourisme,16 Boulevard PIERRE WIEHN -17370SAINT-TROJAN-LES-BAINS,05 46 76 00 15,http://www.hotel-ile-oleron.com,laforet.oleron@wanadoo.fr
HÔTEL RESTAURANT MON AUBERGE,Hôtel de tourisme,route nationale 113 -34400LUNEL,04 67 71 01 62,https://www.monauberge.com/fr,info@monauberge.com
HÔTEL RESTAURANT MONT CHAMP DU FEU,Hôtel de tourisme,154 route de la Serva -67130Belmont,03 88 97 30 52,https://montchampdufeu.com/fr/hotel-mont-champ-du-feu/,info@montchampdufeu.com
HÔTEL RESTAURANT MONTMIRAIL,Hôtel de tourisme,Château des Eaux -84190Gigondas,04 90 65 84 01,https://www.hotelmontmirail.com/,hotel-montmirail@wandoo.fr
HÔTEL RESTAURANT MULLER,Hôtel de tourisme,16 avenue de la Libération -67110Niederbronn-les-Bains,03 88 63 38 38,http://www.hotelmuller.com/fr/,contact@hotelmuller.com
HÔTEL RESTAURANT NEUHAUSER,Hôtel de tourisme,Les Quelles -67130La Broque,03 88 97 06 81,http://hotel-neuhauser.com/,hotelneuhauser@wanadoo.fr
HÔTEL RESTAURANT NOBLIA,Hôtel de tourisme,Route Départementale 918 -64780BIDARRAY,05 59 37 70 89,http://www.hotel-basque-noblia.com/,hoteIrestaurantnobIia@wanadoo.fr
HÔTEL RESTAURANT NORMAND COUNTRY CLUB,Hôtel de tourisme,Les Sablons -61130BELLÊME,02 33 85 13 13,http://www.normandycountryclub.com,ncc@popinns.com
HÔTEL RESTAURANT NOTRE DAME DE BONNE FONTAINE,Hôtel de tourisme,1 bonne fontaine -57370DANNE-ET-QUATRE-VENTS,03 87 24 34 33,http://www.hotel-restaurant-ndbonnefontaine.com/,Ndbonnefontaine@live.fr
HÔTEL RESTAURANT NOVALIS,Hôtel de tourisme,Kervail -29300QUIMPERLÉ,02 98 39 24 00,http://www.hotel-novalis-quimperle.com,contact@lenovalis.com
HÔTEL RESTAURANT O2 SAÔNE,Hôtel de tourisme,311 chemin du port Bernalin -01600REYRIEUX,04 78 98 35 83,https://www.o2-saone.fr/,contact@o2-saone.fr
HÔTEL RESTAURANT OBERLÉ,Hôtel de tourisme,11 route Nationale -67840Kilstett,03 88 96 21 17,https://www.hotel-restaurant-oberle.fr/hotel-kilstett-alsace-grand-est/,hotel.oberle@orange.fr
HÔTEL RESTAURANT PARADIS,Hôtel de tourisme,Allée des Platanes -48000BARJAC,04 66 47 01 09,http://www.hotelparadis-lozere.fr/,paradishotel48@gmail.com
HÔTEL RESTAURANT PAX,Hôtel de tourisme,24-26 rue du Faubourg National -67100STRASBOURG,03 88 32 14 54,http://paxhotel.com,info@paxhotel.com
HÔTEL RESTAURANT PLAGE LA CHAUMIÈRE,Hôtel de tourisme,Route du Littoral -14600HONFLEUR,02 31 81 63 20,http://www.hotel-chaumiere.fr/,contact@hotel-chaumiere.fr
HÔTEL RESTAURANT POSTE ET CHAMPANNE,Hôtel de tourisme,3 avenue Paul Chambriard -43100BRIOUDE,04 71 50 14 62,www.hotel-de-la-poste-brioude.com,hoteldelapostebrioude@gmail.com
HÔTEL RESTAURANT PRIMAVERA,Hôtel de tourisme,12 Rue Du Brick -17420SAINT-PALAIS-SUR-MER,05 46 23 20 35,http://www.hotel-primavera.com,contact@hotel-primavera.com
HÔTEL RESTAURANT PÉDUSSAUT,Hôtel de tourisme,9 avenue de Boulogne -31800SAINT-GAUDENS,05 61 89 15 70,http://www.hotelpedussaut.fr,hotel.pedussaut@wanadoo.fr
HÔTEL RESTAURANT RELAIS SAINT-JACQUES CHÂTEAUROUX,Hôtel de tourisme,1 bis avenue Marcel Dassault -36130Coings,02 54 60 44 44,https://www.rsj36.fr/,contact@rsj36.fr
HÔTEL RESTAURANT RICHELIEU,Hôtel de tourisme,3 Rue Wlérick -40000MONT-DE-MARSAN,05 58 06 10 20,http://www.hotel-richelieu-montdemarsan.com,le.richelieu@wanadoo.fr
HÔTEL RESTAURANT RITTER'HOFT,Hôtel de tourisme,23 rue Principale -67360MORSBRONN-LES-BAINS,03 88 54 07 37,http://www.ritterhoft.com,ritter.hoft@wanadoo.fr
HÔTEL RESTAURANT RIVE GAUCHE,Hôtel de tourisme,4 avenue de la Gartempe -87250Bessines-sur-Gartempe,05 55 76 01 66,https://www.hotelrivegauche87.com/,louab.fedala@gmail.com
HÔTEL RESTAURANT ROCHE DE VIC,Hôtel de tourisme,Les Quatre Routes -19380ALBUSSAC,05 55 28 15 87,https://www.rochedevic.fr/,rochevic@orange.fr
HÔTEL RESTAURANT ROD & SÈVE,Hôtel de tourisme,6 rue quartier blanc -69790PROPIÈRES,04 74 03 74 42,https://www.rodetseve.com/,rsrestauration@gmail.com
HÔTEL RESTAURANT ROLLAND,Hôtel de tourisme,La Place des Granges -01470MONTAGNIEU,09 87 27 00 62,https://www.hotel-rolland.com/,info@hotel-rolland.com
HÔTEL RESTAURANT RÉGINA,Hôtel de tourisme,34 boulevard du Maréchal Fayolle -43000LE PUY-EN-VELAY,04 71 09 14 71,http://www.hotelrestregina.com,contact@hotelrestregina.com
HÔTEL RESTAURANT RÉSIDENCE BEACH,Hôtel de tourisme,8041 avenue des Orangers -83240Cavalaire-sur-Mer,04 94 64 08 29,https://www.hotel-residencebeach.com/fr/,contact@hotel-residencebeach.com
HÔTEL RESTAURANT SAINT-MICHEL,Hôtel de tourisme,6/8 rue de Caen -14260AUNAY-SUR-ODON,02 31 77 63 16,https://www.hotel-restaurant-aunay-sur-odon.fr/,sarl-menard@orange.fr
HÔTEL RESTAURANT SAINT-PIERRE,Hôtel de tourisme,34 route de Quiberon -56510SAINT-PIERRE-QUIBERON,02 97 50 26 90,http://www.hotel-st-pierre.com,hotel@hotel-st-pierre.com
HÔTEL RESTAURANT SAINT-RÉGIS,Hôtel de tourisme,22 boulevard de la République -71100Chalon-sur-Saône,03 85 90 95 60,https://hotelsaintregis.com/fr/,accueil@lesaintregis.com
HÔTEL RESTAURANT SANARY HOLIDAYS & WORK,Hôtel de tourisme,28 Avenue Gallieni -83110SANARY-SUR-MER,04 94 74 36 04,https://www.hotelhw.com/home/,hotel-gallieni.fr@wanadoo.fr
HÔTEL RESTAURANT SANTIAGO,Hôtel de tourisme,15-17 rue Santiago -64700Hendaye,05 59 20 00 95,https://www.hotel-le-santiago.com/,hotel.santiago@infonie.fr
HÔTEL RESTAURANT SAUBUSSE THERMAL,Hôtel de tourisme,150 avenue des bains -40180SAUBUSSE,05 58 57 40 00,www.saubusse.eu,jarnac@wanadoo.fr
HÔTEL RESTAURANT SCHREIBER,Hôtel de tourisme,1 Rue de la Fontaine -57850Haselbourg,03 87 08 80 27,http://www.hotel-restaurant-schreiber.fr/,hotel-restaurant-schreiber@orange.fr
HÔTEL RESTAURANT SOLEIL ET JARDIN,Hôtel de tourisme,44 rue de la République -69360Solaize,04 78 02 44 90,https://www.soleiletjardin.fr/,soleiletjardin@wanadoo.fr
HÔTEL RESTAURANT SPA IVAN VAUTIER,Hôtel de tourisme,3 AVENUE HENRY CHÉRON -14000CAEN,02 31 73 32 71,http://www.ivanvautier.com,contact@ivanvautier.com
HÔTEL RESTAURANT SPA LA NEYRETTE,Hôtel de tourisme,Lieu-dit la Neyrette -05250Dévoluy,04 92 58 81 17,https://www.la-neyrette.com/,info@la-neyrette.com
HÔTEL RESTAURANT SPA LA VERTE VALLÉE,Hôtel de tourisme,10 rue Alfred Hartmann -68140MUNSTER,03 89 77 15 15,http://www.vertevallee.com/fr/index.php,contact@vertevallee.fr
HÔTEL RESTAURANT SPA LE MOULIN DE MOISSAC,Hôtel de tourisme,1 promenade Sancert -82200MOISSAC,05 63 32 88 88,www.lemoulindemoissac.com,hotel@lemoulindemoissac.com
HÔTEL RESTAURANT SPA LE RELAIS DES MOINES,Hôtel de tourisme,1 RUE DU 13 SEPTEMBRE 1944 -70110VILLERSEXEL,03 84 20 50 50,www.lerelaisdesmoines.fr,relaisdesmoines-spa@orange.fr
HÔTEL RESTAURANT SPA LES COLONNES,Hôtel de tourisme,8 avenue des Marronniers -04800Gréoux-les-Bains,04 92 70 46 46,https://www.hoteldescolonnes.fr/,hoteldescolonnes@orange.fr
HÔTEL RESTAURANT STÉPHANE NOUGIER,Hôtel de tourisme,2 place de l'église -23290SAINT-ÉTIENNE-DE-FURSAC,05 55 63 60 56,http://hotelnougier.fr,contact@hotelnougier.fr
HÔTEL RESTAURANT TAHITI BEACH,Hôtel de tourisme,Plage de Tahiti -83350RAMATUELLE,04 94 97 18 02,www.tahiti-beach.com,tahitibeach@wanadoo.fr
HÔTEL RESTAURANT TANTE ARLETTE,Hôtel de tourisme,3 rue de Lucy de Fossarieu -97218GRAND'RIVIÈRE,05 96 55 75 75,https://www.tantearlette.com/,reservation@tantearlette.com
HÔTEL RESTAURANT TANTE YVONNE,Hôtel de tourisme,28 rue de la République -69650Quincieux,04 78 91 13 02,https://www.hotel-restauranttanteyvonne.fr/,restauranttanteyvonne@wanadoo.fr
HÔTEL RESTAURANT TAVERNE DE LA PAIX,Hôtel de tourisme,6 et 8 avenue de la victoire -61600LA FERTÉ-MACÉ,02 33 14 11 36,www.hotel2lapaix.com,aubertstephan@gmail.com
HÔTEL RESTAURANT TEYSSIER,Hôtel de tourisme,rue du pont turgot -19140UZERCHE,05 55 73 10 05,https://www.hotel-teyssier.com,reservation@hotel-teyssier.com
HÔTEL RESTAURANT TIVOLI,Hôtel de tourisme,15 avenue de Bâle -68330HUNINGUE,03 89 69 73 05,http://www.tivoli.fr,info@tivoli.fr
HÔTEL RESTAURANT TXISTULARI,Hôtel de tourisme,ANCIENNE ROUTE DE SAINT JEAN PIED DE PORT -64250ITXASSOU,05 59 29 75 09,http://www.txistulari.fr,hotel.txistulari@wanadoo.fr
HÔTEL RESTAURANT TY MAD,Hôtel de tourisme,Port Tudy -56590GROIX,02 97 86 80 19,http://www.tymad.com/,contact@tymad.com
HÔTEL RESTAURANT U LIBECCIU,Hôtel de tourisme,Route de la Plage -20248MACINAGGIO,04 95 35 43 22,https://www.u-libecciu.com/,info@u-libecciu.com
HÔTEL RESTAURANT U POZZU,Hôtel de tourisme,MARINE DE SISCO -20233SISCO,04 95 35 21 17,www.u-pozzu.com,info@u-pozzu.com
HÔTEL RESTAURANT UHABIA,Hôtel de tourisme,49 rue de l'Uhabia -64210BIDART,05 59 54 92 39,www.hotel-uhabia.com,hotel.uhabia@wanadoo.fr
HÔTEL RESTAURANT UR-HEGIAN,Hôtel de tourisme,Quartier Dancharia -64250Ainhoa,05 59 29 91 16,https://www.hotel-ur-hegian.com/fr/,UR-HEGIAN@wanadoo.fr
HÔTEL RESTAURANT VENT D’ÉDEN,Hôtel de tourisme,40 avenue des mésanges -85270Saint-Hilaire-de-Riez,02 51 68 99 35,https://vent-deden.com/,contact@vent-deden.com
HÔTEL RESTAURANT VERNAT,Hôtel de tourisme,2 allée des lilas -19330FAVARS,05 55 29 30 14,http://www.hotelrestaurantvernat.fr/hotel.html,hotelrestaurantvernat@orange.fr
HÔTEL RESTAURANT VERRIÈRES-LE-BUISSON,Hôtel de tourisme,18 avenue de la République -91370Verrières-le-Buisson,01 69 30 70 70,https://lhotelrestaurantverrieres.fr/,info@lhotelrestaurantverrieres.fr
HÔTEL RESTAURANT VILLA GLANUM,Hôtel de tourisme,46 Avenue Vincent Van Gogh -13210SAINT-RÉMY-DE-PROVENCE,04 90 92 03 59,villaglanum.com,contact@villaglanum.com
HÔTEL RESTAURANT VUILLOT,Hôtel de tourisme,36 rue Édouard Vuillard -71480Cuiseaux,03 85 72 71 79,https://www.hotelvuillot.fr/fr/,hotel.vuillot@orange.fr
HÔTEL RESTAURANT WISTUB AUX MINES D'ARGENT,Hôtel de tourisme,8 Rue Docteur Weisgerber -68160Sainte-Marie-aux-Mines,03 89 58 55 75,http://www.hotel-wistub.com/fr,wistubwillmann@orange.fr
HÔTEL RESTAURANT WOLF,Hôtel de tourisme,Route des crêtes -68610Lautenbach,03 89 82 64 36,http://www.hotelwolf.info,hotelwolf@aol.com
HÔTEL RESTAURANT ZUM SCHNOGALOCH,Hôtel de tourisme,18 Place de l'étoile -67210OBERNAI,03 88 95 54 57,http://www.zum-schnogaloch.fr/,zumschnogaloch@orange.fr
HÔTEL RESTAURANT À L'AGNEAU,Hôtel de tourisme,3 RUE DE SAVERNE -67350PFAFFENHOFFEN,03 88 07 72 38,http://www.hotel-restaurant-delagneau.com/,ANNE.ERNWEIN@WANADOO.FR
HÔTEL RESTAURANT À L'ANGE,Hôtel de tourisme,10 route de Wissembourg -67510CLIMBACH,03 88 94 43 72,http://www.hotel-ange-alsace.fr/hotel.html,hotel.rest.alange@gmail.com
HÔTEL RESTAURANT À L'ARBRE VERT,Hôtel de tourisme,2 rue de Soultzmatt -68570WINTZFELDEN,03 89 47 02 13,https://alarbrevert.fr/,contact@alarbrevert.fr
HÔTEL RESTAURANT À L'ÉTOILE,Hôtel de tourisme,1 route de Woerth -67250Merkwiller-Pechelbronn,03 88 80 71 80,https://www.hotel-restaurant-etoile.com/,hotel-restaurant-a-letoile@wanadoo.fr
HÔTEL RESTAURANT À LA COURONNE,Hôtel de tourisme,32 rue principale -67150SCHAEFFERSHEIM,03 88 98 02 48,https://hotel-alacouronne.com/,alacouronne@live.fr
HÔTEL RESTAURANT À LA COURONNE,Hôtel de tourisme,6 route Nationale -67840KILSTETT,03 88 96 21 33,https://www.alacouronne.com/,info@alacouronne.com
HÔTEL RESTAURANT À LA TASSE À MOUSTACHE,Hôtel de tourisme,11 Route d'Evian -74200THONON-LES-BAINS,04 50 71 25 49,https://www.latasseamoustache.com/,remi.lallour@orange.fr
HÔTEL RESTAURANT ÉCU DE FRANCE,Hôtel de tourisme,6 avenue Charles Périé -15200MAURIAC,04 71 68 00 75,https://www.logishotels.com/fr/hotel/hotel-ecu-de-france-536?partid=661,ecudefrance@hotmail.fr
HÔTEL RESTAURANT Ô GAYOT,Hôtel de tourisme,2 Avenue de La Ferté-Macé -61140BAGNOLES-DE-L'ORNE,02 33 38 44 01,https://www.ogayot.net/,contact@ogayot.com
HÔTEL RESTONICA,Hôtel de tourisme,Vallée de la Restonica -20250Corte,04 95 45 25 25,https://www.hotelrestonica.com/,hotelrestonica@hotmail.com
HÔTEL REVELLATA,Hôtel de tourisme,Avenue Napoléon -20260CALVI,04 95 65 01 89,www.hotelrevellata.com,hotelrevellata@orange.fr
HÔTEL REVOTEL,Hôtel de tourisme,41 Rue Raymond Poincaré -54000NANCY,03 83 28 01 3,www.revotel-hotel.com,contact@revotel-hotel.com
HÔTEL REYNITA,Hôtel de tourisme,29 RUE CARNOT -14360TROUVILLE-SUR-MER,02 31 88 15 13,http://www.hotelreynita.com/,info@hotelreynita.com
HÔTEL RIBERA,Hôtel de tourisme,66 RUE JEAN DE LA FONTAINE -75016PARIS,01 42 88 29 50,http://www.hotel-ribera.fr,hotel.ribera@wanadoo.fr
HÔTEL RIBERACH,Hôtel de tourisme,2 route de Caladroy -66720Bélesta,04 68 50 30 10,http://www.riberach.com/,hotel@riberach.com
HÔTEL RIBES,Hôtel de tourisme,LA PRESTE -66230PRATS-DE-MOLLO-LA-PRESTE,04 68 39 71 04,http://www.hotel-ribes.com/,info@hotel-ribes.com
HÔTEL RICHELIEU,Hôtel de tourisme,26 RUE PARTOUNEAUX -06500MENTON,04 93 35 74 71,www.richelieu-menton.com,reservation@richelieu-menton.com
HÔTEL RICHELIEU,Hôtel de tourisme,35 rue Louis Barthou -64440Eaux-Bonnes,05 59 62 01 98,http://www.hotel-richelieu.fr,hotelrichelieu@gmail.com
HÔTEL RICHEMOND,Hôtel de tourisme,228 Rue Docteur PACCARD -74400CHAMONIX-MONT-BLANC,04 50 53 08 85,www.richemond.fr,richemond@wanadoo.fr
HÔTEL RICHEMONT - PARIS,Hôtel de tourisme,17 rue Jean Colly -75013PARIS,01 45 82 84 84,http://www.hotel-richemont.com/,reservations@vacanciel.com
HÔTEL RICHER DE BELLEVAL,Hôtel de tourisme,Place de la Canourgue -34000Montpellier,04 99 66 18 18,https://www.hotel-richerdebelleval.com/,reception@hotel-richerdebelleval.com
HÔTEL RICHIARDI,Hôtel de tourisme,PORT DES SALETTES -83320CARQUEIRANNE,04 94 58 50 13,http://www.hotelrichiardi.com,le-richiardi@orange.fr
HÔTEL RICHMOND,Hôtel de tourisme,15 rue de Dunkerque -75010PARIS,01 48 78 47 04,www.hotelparisrichmond.com,info@hotelparisrichmond.com
HÔTEL RIQUET,Hôtel de tourisme,92 rue Riquet -31000Toulouse,05 61 62 55 96,https://hotelriquet.com/,reception@hotelriquet.com
HÔTEL RIVA,Hôtel de tourisme,600 promenade du Soleil -06500MENTON,04 92 10 92 10,https://www.rivahotel.com/,contact@rivahotel.com
HÔTEL RIVA BELLA THALAZUR OUISTREHAM,Hôtel de tourisme,Avenue du Commandant Kieffer -14150Ouistreham,02 31 96 40 40,https://www.thalazur.fr/ouistreham/hotel/,ouistreham@thalazur.fr
HÔTEL RIVAZUR,Hôtel de tourisme,148 allée de la Plage -83240Cavalaire-sur-Mer,04 94 28 00 40,http://rivazur.com/,info@rivazur.com
HÔTEL RIVE SUD,Hôtel de tourisme,19-21 rue du Raineau -37500Chinon,02 47 93 16 40,https://www.hotelrivesud.com/fr,hello@hotelrivesud.com
HÔTEL RIVES D'OR,Hôtel de tourisme,2177 Corniche Georges POMPIDOU -83500La Seyne-sur-Mer,04 94 05 00 50,http://www.rivesdorhotel.com/,contact@rivesdorhotel.com
HÔTEL RIVIERA,Hôtel de tourisme,roue de sagone -20167ALATA,04 95 72 90 03,www.hotelriviera-alata.com,hotelriviera-alata@orange.fr
HÔTEL RIVIERA,Hôtel de tourisme,1 rue adolphe landry -20200BASTIA,04 95 31 07 16,www.hotel-riviera-bastia.fr,riviera-hotel@orange.fr
HÔTEL RIVIERA,Hôtel de tourisme,55 rue des Acacias -75017PARIS,01 43 80 45 31,http://hotelriviera-paris.com,reservation@hotelriviera-paris.com
HÔTEL RIVIERA COLLECTION,Hôtel de tourisme,36 rue Rossini -06000Nice,04 22 13 50 21,https://www.hotelrivieracollection.com/,contact@hotelrivieracollection.com
HÔTEL RIVIÈRE,Hôtel de tourisme,10 quai Tourcaudière -81100CASTRES,05 63 59 04 53,http://hotelriviere.wix.com/hotel-riviere,hotelriviere@orange.fr
HÔTEL ROBIC,Hôtel de tourisme,4 rue jean jaurès -56300PONTIVY,02 97 25 11 80,www.pontivy-hotel.com,contact@hotel-robic.com
HÔTEL ROC DE MASSABIELLE,Hôtel de tourisme,3 rue Reine Astrid -65100Lourdes,05 62 94 20 92,https://www.hotel-roc-massabielle-lourdes.com/,contact@rocdemassabielle.com
HÔTEL ROC E MARE,Hôtel de tourisme,23 Route de la Corniche -20110PROPRIANO,04 95 76 04 85,http://www.rocemare.com/fr/,rocemare@wanadoo.fr
HÔTEL ROCABELLA,Hôtel de tourisme,2 rue Pontellole -20220L'Île-Rousse,04 95 47 12 20,https://www.hotel-rocabella.com/,contact@hotel-rocabella.com
HÔTEL ROCADE,Hôtel de tourisme,18 IMPASSE LAVOISIER -09100Pamiers,06 60 89 84 17,https://www.hotelrocade.com/fr,hotelrocade@gmx.fr
HÔTEL ROCAMINORI,Hôtel de tourisme,15 rue du musée -49700LOURESSE-ROCHEMENIER,02 41 50 03 12,http://www.rocaminori.fr/fr/,contact@rocaminori-hotel.fr
HÔTEL ROCHESTER CHAMPS ÉLYSÉES,Hôtel de tourisme,92 rue de la Boëtie -75008PARIS,01 56 69 69 00,https://www.hrochester.com/,ben@hrochester.com
HÔTEL ROCKYPOP FLAINE,Hôtel de tourisme,Flaine Forum -74300Arâches-la-Frasse,04 80 16 12 21,https://www.rockypop.com/flaine/,flaine@rockypop.com
HÔTEL RODIER,Hôtel de tourisme,Le Monnet -12560CAMPAGNAC,05 65 70 41 03,www.hotelrodier.com,contact@hotelrodier.com
HÔTEL ROESS,Hôtel de tourisme,16 route du Linge -68140Hohrod,03 89 77 36 00,http://www.hotel-roess.fr,info@hotel-roess.fr
HÔTEL ROI DE SICILE RIVOLI,Hôtel de tourisme,19 RUE DE RIVOLI -75004PARIS,01 42 71 89 10,https://www.roidesicile-rivoli.com,reservation@roidesicile-rivoli.com
HÔTEL ROI SOLEIL COLMAR,Hôtel de tourisme,1b rue des Frères Lumière -68000Colmar,03 89 21 05 05,https://www.hotel-roisoleil-colmar.com/,colmar@hotel-roi-soleil.com
HÔTEL ROI SOLEIL MULHOUSE KINGERSHEIM,Hôtel de tourisme,13 B rue de la Griotte -68260Kingersheim,03 89 50 20 30,https://www.hotel-roi-soleil.com/hotel/hotel-mulhouse-kingersheim/,mulhouse.kingersheim@hotel-roi-soleil.com
HÔTEL ROI SOLEIL MULHOUSE SAUSHEIM,Hôtel de tourisme,ZA Ile Napoléon -68390SAUSHEIM,03 89 61 80 90,https://www.hotel-roi-soleil.com/hotel/hotel-mulhouse-sausheim/,mulhouse.sausheim@hotel-roi-soleil.com
HÔTEL ROI SOLEIL PRESTIGE,Hôtel de tourisme,45 avenue général patton -57500SAINT-AVOLD,03 87 90 91 92,www.hotel-roi-soleil.com,saint-avold.prestige@hotel-roi-soleil.com
HÔTEL ROI SOLEIL PRESTIGE COLMAR,Hôtel de tourisme,"26, rue des Metiers -68000COLMAR",03 89 30 50 50,https://www.hotel-roisoleil-colmar.com,colmar.prestige@hotel-roi-soleil.com
HÔTEL ROI SOLEIL PRESTIGE PLAISIR,Hôtel de tourisme,1277 avenue du Pressoir -78370Plaisir,01 85 83 04 50,https://hotel-roisoleil-prestige-plaisir.com/,plaisir.prestige@hotel-roi-soleil.com
HÔTEL ROI SOLEIL PRESTIGE STRASBOURG,Hôtel de tourisme,1 Avenue de Londres -67300SCHILTIGHEIM,07 76 17 69 66,https://hotel-roisoleil-strasbourg-prestige.com/,m.schneider@hotel-roi-soleil.com
HÔTEL ROI SOLEIL STRASBOURG AÉROPORT,Hôtel de tourisme,10 rue Joseph Graff -67810Holtzheim,03 90 20 22 22,https://www.hotel-roi-soleil.com/hotel/hotel-strasbourg-aeroport/,strasbourg.holtzheim@hotel-roi-soleil.com
HÔTEL ROI SOLEIL STRASBOURG MUNDOLSHEIM,Hôtel de tourisme,4 rue Thomas Edison -67450Mundolsheim,06 21 53 98 11,https://www.hotel-roi-soleil.com/hotel/hotel-strasbourg-mundolsheim/,strasbourg.mundolsheim@hotel-roi-soleil.com
HÔTEL ROISSY,Hôtel de tourisme,16 avenue Monseigneur Schoepfer -65100LOURDES,05 62 94 13 04,http://www.lourdes-roissy.com,info@lourdes-roissy.com
HÔTEL ROMANCE MALESHERBES,Hôtel de tourisme,129 Rue Cardinet -75017PARIS,01  4 4  15  8 5  00,www.hotel-romance.com,thomas@hotel-romance.com
HÔTEL ROME,Hôtel de tourisme,1 place de la Tour Poitevine -26190SAINT-NAZAIRE-EN-ROYANS,04 75 48 40 69,http://www.hotelrestaurantrome.com,hotel.rome@orange.fr
HÔTEL RONCEVAUX,Hôtel de tourisme,25 rue Louis Barthou -64000PAU,05 59 00 00 40,http://www.hotel-roncevaux.fr/fr/,hotel64000@gmail.com
HÔTEL ROND POINT D'ARBOIS,Hôtel de tourisme,111 route Edmond de Rothschild -74120Megève,04 50 58 90 24,https://www.stanfordskiing.co.uk/catered-ski-chalets/chalet-hotel-rond-point,info@stanfordskiing.co.uk
HÔTEL RONSARD,Hôtel de tourisme,2 rue Pimbert -37000Tours,02 47 05 25 36,http://www.hotel-ronsard.com,contact@hotel-ronsard.com
HÔTEL ROOM MATE ALAIN,Hôtel de tourisme,1 rue d'Argentine -75116Paris 16e Arrondissement,01 45 02 76 76,https://room-matehotels.com/fr/alain/,alain@room-matehotels.com
HÔTEL ROQUES,Hôtel de tourisme,30 avenue de verdun -30133LES ANGLES,04 90 25 41 02,http://www.hotel-roques.com,reservation@hotel-roques.com
HÔTEL ROSE,Hôtel de tourisme,5 route du mont saint michel -50170Beauvoir,02 33 60 09 23,http://hotel-rose.fr/,rosevisit@gmail.com
HÔTEL ROSE BOURBON,Hôtel de tourisme,53 rue de l'église -75015PARIS,01 45 57 35 80,www.hotelrosebourbon.com,hello@hotelrosebourbon.com
HÔTEL ROSE DES VENTS,Hôtel de tourisme,968 route de Chomerac -07210BAIX,04 75 85 80 64,https://hotelrosedesvents.fr/,contact@hotelrosedesvents.fr
HÔTEL ROSE THÉ,Hôtel de tourisme,247 boulevard Beau Rivage -13600La Ciotat,04 42 83 09 23,https://hotel-rosethe.com/,hotelrosethe@wanadoo.fr
HÔTEL ROSES,Hôtel de tourisme,7 rue de Zurich -67000Strasbourg,03 88 36 56 95,https://www.hotelroses-strasbourg.com/,Info@hotelroses.fr
HÔTEL ROSEWOOD LE GUANAHANI ST BARTH,Hôtel de tourisme,Grand Cul de Sac -97133SAINT-BARTHÉLEMY,05 90 52 90 08,https://www.rosewoodhotels.com/fr/le-guanahani,leguanahani.reservations@rosewoodhotels.com
HÔTEL ROTONDE,Hôtel de tourisme,15 avenue des Belges -13100Aix-en-Provence,04 42 26 29 88,https://www.hotel-rotonde.com/,mail@hotel-rotonde.com
HÔTEL ROYAL,Hôtel de tourisme,2 rue Saint Joseph -65100Lourdes,05 62 94 34 73,http://hotelroyal-lourdes.com,hotel.royal@wanadoo.fr
HÔTEL ROYAL ANTIBES,Hôtel de tourisme,16 boulevard Maréchal Leclerc -06160Antibes,04 83 61 91 91,https://www.hotel-royal-antibes.com/,contact@royal-antibes.com
HÔTEL ROYAL BERGÈRE,Hôtel de tourisme,8 rue geoffroy Marie -75009PARIS,01 47 70 47 35,http://www.royal-bergere.com,contact@royal-bergere.com
HÔTEL ROYAL BON REPOS,Hôtel de tourisme,11 RUE JEAN AICART -83120SAINTE-MAXIME,04 94 96 08 74,http://hotelroyalbonrepos.fr,resa@hotelbonrepos.fr
